Día,Tiempo esperado total,Tiempo minimo esperado,Tiempo maximo esperado,Parqueos Libres,Carros sin antender,Almorzaron,Cantidad alumnos,Cantidad parqueos,Salidas por periodos libres,Parametros
0,0,0,0,5,0,0,23,25,1,"{'yellow': 8, 'orange': 5, 'red': 3, 'skyblue': 7}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 10, 'orange': 5, 'red': 4, 'skyblue': 8}"
0,140,140,140,0,0,0,30,25,2,"{'yellow': 11, 'orange': 6, 'red': 4, 'skyblue': 9}"
0,620,60,140,0,1,0,35,25,4,"{'yellow': 12, 'orange': 7, 'red': 5, 'skyblue': 11}"
0,1410,10,190,0,1,0,40,25,4,"{'yellow': 14, 'orange': 8, 'red': 6, 'skyblue': 12}"
0,2330,10,360,0,2,0,43,25,4,"{'yellow': 15, 'orange': 9, 'red': 6, 'skyblue': 13}"
0,3480,10,360,0,2,0,47,25,4,"{'yellow': 17, 'orange': 9, 'red': 7, 'skyblue': 14}"
0,4350,20,570,0,4,0,50,25,5,"{'yellow': 18, 'orange': 10, 'red': 7, 'skyblue': 15}"
0,7570,30,890,0,6,0,55,25,5,"{'yellow': 19, 'orange': 11, 'red': 8, 'skyblue': 17}"
0,9890,30,890,0,6,0,60,25,5,"{'yellow': 21, 'orange': 12, 'red': 9, 'skyblue': 18}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 8, 'orange': 5, 'red': 5, 'skyblue': 6}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 10, 'orange': 5, 'red': 5, 'skyblue': 7}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 11, 'orange': 6, 'red': 6, 'skyblue': 8}"
0,340,60,140,0,1,0,35,25,4,"{'yellow': 12, 'orange': 7, 'red': 7, 'skyblue': 9}"
0,910,10,150,0,1,0,40,25,4,"{'yellow': 14, 'orange': 8, 'red': 8, 'skyblue': 10}"
0,1460,10,150,0,2,0,44,25,5,"{'yellow': 15, 'orange': 9, 'red': 9, 'skyblue': 11}"
0,2760,10,360,0,2,0,47,25,4,"{'yellow': 17, 'orange': 9, 'red': 9, 'skyblue': 12}"
0,3430,20,360,0,4,0,51,25,5,"{'yellow': 18, 'orange': 10, 'red': 10, 'skyblue': 13}"
0,4340,30,370,0,4,0,55,25,5,"{'yellow': 19, 'orange': 11, 'red': 11, 'skyblue': 14}"
0,7280,30,600,0,6,0,60,25,6,"{'yellow': 21, 'orange': 12, 'red': 12, 'skyblue': 15}"
0,0,0,0,7,0,0,24,25,1,"{'yellow': 8, 'orange': 5, 'red': 6, 'skyblue': 5}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 10, 'orange': 5, 'red': 7, 'skyblue': 5}"
0,0,0,0,2,0,0,31,25,2,"{'yellow': 11, 'orange': 6, 'red': 8, 'skyblue': 6}"
0,40,40,40,0,1,0,35,25,4,"{'yellow': 12, 'orange': 7, 'red': 9, 'skyblue': 7}"
0,610,10,140,0,1,0,40,25,4,"{'yellow': 14, 'orange': 8, 'red': 10, 'skyblue': 8}"
0,1040,10,150,0,2,0,44,25,5,"{'yellow': 15, 'orange': 9, 'red': 11, 'skyblue': 9}"
0,1650,10,340,0,1,0,47,25,4,"{'yellow': 17, 'orange': 9, 'red': 12, 'skyblue': 9}"
0,2310,20,340,0,3,0,51,25,5,"{'yellow': 18, 'orange': 10, 'red': 13, 'skyblue': 10}"
0,3370,30,360,0,3,0,55,25,5,"{'yellow': 19, 'orange': 11, 'red': 14, 'skyblue': 11}"
0,5210,30,370,0,4,0,60,25,6,"{'yellow': 21, 'orange': 12, 'red': 15, 'skyblue': 12}"
0,0,0,0,9,0,0,23,25,1,"{'yellow': 8, 'orange': 5, 'red': 7, 'skyblue': 3}"
0,0,0,0,6,0,0,27,25,1,"{'yellow': 10, 'orange': 5, 'red': 8, 'skyblue': 4}"
0,0,0,0,4,0,0,30,25,2,"{'yellow': 11, 'orange': 6, 'red': 9, 'skyblue': 4}"
0,0,0,0,1,0,0,35,25,4,"{'yellow': 12, 'orange': 7, 'red': 11, 'skyblue': 5}"
0,330,10,140,0,1,0,40,25,4,"{'yellow': 14, 'orange': 8, 'red': 12, 'skyblue': 6}"
0,640,10,140,0,1,0,43,25,4,"{'yellow': 15, 'orange': 9, 'red': 13, 'skyblue': 6}"
0,1160,10,150,0,1,0,47,25,4,"{'yellow': 17, 'orange': 9, 'red': 14, 'skyblue': 7}"
0,1430,20,150,0,3,0,50,25,5,"{'yellow': 18, 'orange': 10, 'red': 15, 'skyblue': 7}"
0,2270,20,250,0,2,0,55,25,5,"{'yellow': 19, 'orange': 11, 'red': 17, 'skyblue': 8}"
0,4090,30,360,0,4,0,60,25,6,"{'yellow': 21, 'orange': 12, 'red': 18, 'skyblue': 9}"
0,0,0,0,10,0,0,23,25,1,"{'yellow': 8, 'orange': 5, 'red': 8, 'skyblue': 2}"
0,0,0,0,8,0,0,27,25,1,"{'yellow': 10, 'orange': 5, 'red': 10, 'skyblue': 2}"
0,0,0,0,5,0,0,31,25,3,"{'yellow': 11, 'orange': 6, 'red': 11, 'skyblue': 3}"
0,0,0,0,3,0,0,34,25,4,"{'yellow': 12, 'orange': 7, 'red': 12, 'skyblue': 3}"
0,50,10,40,0,1,0,40,25,4,"{'yellow': 14, 'orange': 8, 'red': 14, 'skyblue': 4}"
0,360,10,140,0,1,0,43,25,4,"{'yellow': 15, 'orange': 9, 'red': 15, 'skyblue': 4}"
0,710,10,150,0,1,0,47,25,4,"{'yellow': 17, 'orange': 9, 'red': 17, 'skyblue': 4}"
0,1270,20,150,0,1,0,51,25,4,"{'yellow': 18, 'orange': 10, 'red': 18, 'skyblue': 5}"
0,1500,20,150,0,2,0,54,25,5,"{'yellow': 19, 'orange': 11, 'red': 19, 'skyblue': 5}"
0,3140,30,350,0,2,0,60,25,5,"{'yellow': 21, 'orange': 12, 'red': 21, 'skyblue': 6}"
0,0,0,0,4,0,0,23,25,1,"{'yellow': 8, 'orange': 6, 'red': 2, 'skyblue': 7}"
0,0,0,0,0,0,0,27,25,2,"{'yellow': 10, 'orange': 7, 'red': 2, 'skyblue': 8}"
0,340,60,140,0,1,0,31,25,3,"{'yellow': 11, 'orange': 8, 'red': 3, 'skyblue': 9}"
0,920,60,150,0,1,0,35,25,4,"{'yellow': 12, 'orange': 9, 'red': 3, 'skyblue': 11}"
0,1710,20,190,0,1,0,40,25,4,"{'yellow': 14, 'orange': 10, 'red': 4, 'skyblue': 12}"
0,2670,10,370,0,2,0,43,25,4,"{'yellow': 15, 'orange': 11, 'red': 4, 'skyblue': 13}"
0,4040,10,400,0,3,0,47,25,4,"{'yellow': 17, 'orange': 12, 'red': 4, 'skyblue': 14}"
0,5460,20,570,0,6,0,51,25,5,"{'yellow': 18, 'orange': 13, 'red': 5, 'skyblue': 15}"
0,7250,20,570,0,6,0,55,25,5,"{'yellow': 19, 'orange': 14, 'red': 5, 'skyblue': 17}"
0,8980,30,570,0,7,0,60,25,5,"{'yellow': 21, 'orange': 15, 'red': 6, 'skyblue': 18}"
0,0,0,0,5,0,0,23,25,1,"{'yellow': 8, 'orange': 6, 'red': 3, 'skyblue': 6}"
0,0,0,0,1,0,0,28,25,1,"{'yellow': 10, 'orange': 7, 'red': 4, 'skyblue': 7}"
0,200,60,140,0,1,0,31,25,3,"{'yellow': 11, 'orange': 8, 'red': 4, 'skyblue': 8}"
0,620,60,140,0,1,0,35,25,4,"{'yellow': 12, 'orange': 9, 'red': 5, 'skyblue': 9}"
0,1190,10,150,0,1,0,40,25,4,"{'yellow': 14, 'orange': 10, 'red': 6, 'skyblue': 10}"
0,1930,10,200,0,1,0,43,25,4,"{'yellow': 15, 'orange': 11, 'red': 6, 'skyblue': 11}"
0,3220,10,360,0,3,0,48,25,4,"{'yellow': 17, 'orange': 12, 'red': 7, 'skyblue': 12}"
0,4040,20,440,0,5,0,51,25,5,"{'yellow': 18, 'orange': 13, 'red': 7, 'skyblue': 13}"
0,5650,20,570,0,6,0,55,25,5,"{'yellow': 19, 'orange': 14, 'red': 8, 'skyblue': 14}"
0,7480,30,570,0,6,0,60,25,6,"{'yellow': 21, 'orange': 15, 'red': 9, 'skyblue': 15}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 8, 'orange': 6, 'red': 5, 'skyblue': 5}"
0,0,0,0,3,0,0,27,25,2,"{'yellow': 10, 'orange': 7, 'red': 5, 'skyblue': 5}"
0,0,0,0,0,0,0,31,25,3,"{'yellow': 11, 'orange': 8, 'red': 6, 'skyblue': 6}"
0,320,40,140,0,1,0,35,25,4,"{'yellow': 12, 'orange': 9, 'red': 7, 'skyblue': 7}"
0,890,10,140,0,1,0,40,25,4,"{'yellow': 14, 'orange': 10, 'red': 8, 'skyblue': 8}"
0,1350,10,150,0,2,0,44,25,5,"{'yellow': 15, 'orange': 11, 'red': 9, 'skyblue': 9}"
0,2080,10,340,0,2,0,47,25,4,"{'yellow': 17, 'orange': 12, 'red': 9, 'skyblue': 9}"
0,2780,20,340,0,3,0,51,25,5,"{'yellow': 18, 'orange': 13, 'red': 10, 'skyblue': 10}"
0,3870,30,370,0,3,0,55,25,6,"{'yellow': 19, 'orange': 14, 'red': 11, 'skyblue': 11}"
0,5540,30,400,0,5,0,60,25,6,"{'yellow': 21, 'orange': 15, 'red': 12, 'skyblue': 12}"
0,0,0,0,8,0,0,23,25,1,"{'yellow': 8, 'orange': 6, 'red': 6, 'skyblue': 3}"
0,0,0,0,4,0,0,28,25,1,"{'yellow': 10, 'orange': 7, 'red': 7, 'skyblue': 4}"
0,0,0,0,2,0,0,31,25,3,"{'yellow': 11, 'orange': 8, 'red': 8, 'skyblue': 4}"
0,40,40,40,0,1,0,35,25,4,"{'yellow': 12, 'orange': 9, 'red': 9, 'skyblue': 5}"
0,600,10,140,0,1,0,40,25,4,"{'yellow': 14, 'orange': 10, 'red': 10, 'skyblue': 6}"
0,930,10,140,0,1,0,43,25,4,"{'yellow': 15, 'orange': 11, 'red': 11, 'skyblue': 6}"
0,1590,10,150,0,2,0,48,25,4,"{'yellow': 17, 'orange': 12, 'red': 12, 'skyblue': 7}"
0,2060,20,150,0,1,0,51,25,4,"{'yellow': 18, 'orange': 13, 'red': 13, 'skyblue': 7}"
0,2740,20,250,0,2,0,55,25,6,"{'yellow': 19, 'orange': 14, 'red': 14, 'skyblue': 8}"
0,4120,30,370,0,3,0,60,25,6,"{'yellow': 21, 'orange': 15, 'red': 15, 'skyblue': 9}"
0,0,0,0,5,0,0,23,25,1,"{'yellow': 8, 'orange': 7, 'red': 3, 'skyblue': 5}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 10, 'orange': 8, 'red': 4, 'skyblue': 5}"
0,60,60,60,0,1,0,30,25,3,"{'yellow': 11, 'orange': 9, 'red': 4, 'skyblue': 6}"
0,600,40,140,0,1,0,35,25,4,"{'yellow': 12, 'orange': 11, 'red': 5, 'skyblue': 7}"
0,1190,10,150,0,1,0,40,25,4,"{'yellow': 14, 'orange': 12, 'red': 6, 'skyblue': 8}"
0,1720,10,150,0,1,0,43,25,4,"{'yellow': 15, 'orange': 13, 'red': 6, 'skyblue': 9}"
0,2400,20,340,0,2,0,47,25,4,"{'yellow': 17, 'orange': 14, 'red': 7, 'skyblue': 9}"
0,3060,20,340,0,3,0,50,25,5,"{'yellow': 18, 'orange': 15, 'red': 7, 'skyblue': 10}"
0,4800,20,400,0,6,0,55,25,6,"{'yellow': 19, 'orange': 17, 'red': 8, 'skyblue': 11}"
0,6830,30,570,0,6,0,60,25,6,"{'yellow': 21, 'orange': 18, 'red': 9, 'skyblue': 12}"
0,0,0,0,4,0,0,23,25,1,"{'yellow': 8, 'orange': 8, 'red': 2, 'skyblue': 5}"
0,0,0,0,0,0,0,27,25,1,"{'yellow': 10, 'orange': 10, 'red': 2, 'skyblue': 5}"
0,340,60,140,0,1,0,31,25,3,"{'yellow': 11, 'orange': 11, 'red': 3, 'skyblue': 6}"
0,750,60,140,0,1,0,34,25,4,"{'yellow': 12, 'orange': 12, 'red': 3, 'skyblue': 7}"
0,1500,10,150,0,1,0,40,25,4,"{'yellow': 14, 'orange': 14, 'red': 4, 'skyblue': 8}"
0,2050,20,150,0,1,0,43,25,4,"{'yellow': 15, 'orange': 15, 'red': 4, 'skyblue': 9}"
0,2960,20,340,0,2,0,47,25,4,"{'yellow': 17, 'orange': 17, 'red': 4, 'skyblue': 9}"
0,4220,20,340,0,5,0,51,25,5,"{'yellow': 18, 'orange': 18, 'red': 5, 'skyblue': 10}"
0,5630,20,570,0,6,0,54,25,5,"{'yellow': 19, 'orange': 19, 'red': 5, 'skyblue': 11}"
0,7840,20,570,0,6,0,60,25,6,"{'yellow': 21, 'orange': 21, 'red': 6, 'skyblue': 12}"
0,0,0,0,6,0,0,22,25,1,"{'yellow': 8, 'orange': 8, 'red': 3, 'skyblue': 3}"
0,0,0,0,1,0,0,28,25,1,"{'yellow': 10, 'orange': 10, 'red': 4, 'skyblue': 4}"
0,50,50,50,0,0,0,30,25,3,"{'yellow': 11, 'orange': 11, 'red': 4, 'skyblue': 4}"
0,450,40,140,0,1,0,34,25,4,"{'yellow': 12, 'orange': 12, 'red': 5, 'skyblue': 5}"
0,1180,10,140,0,1,0,40,25,4,"{'yellow': 14, 'orange': 14, 'red': 6, 'skyblue': 6}"
0,1510,20,150,0,1,0,42,25,4,"{'yellow': 15, 'orange': 15, 'red': 6, 'skyblue': 6}"
0,2390,20,150,0,2,0,48,25,4,"{'yellow': 17, 'orange': 17, 'red': 7, 'skyblue': 7}"
0,2710,20,150,0,3,0,50,25,5,"{'yellow': 18, 'orange': 18, 'red': 7, 'skyblue': 7}"
0,3780,20,270,0,4,0,54,25,6,"{'yellow': 19, 'orange': 19, 'red': 8, 'skyblue': 8}"
0,6170,20,570,0,6,0,60,25,6,"{'yellow': 21, 'orange': 21, 'red': 9, 'skyblue': 9}"
0,0,0,0,4,0,0,23,25,1,"{'yellow': 8, 'orange': 10, 'red': 2, 'skyblue': 3}"
0,0,0,0,0,0,0,27,25,1,"{'yellow': 10, 'orange': 11, 'red': 2, 'skyblue': 4}"
0,320,50,140,0,0,0,31,25,3,"{'yellow': 11, 'orange': 13, 'red': 3, 'skyblue': 4}"
0,740,50,140,0,1,0,34,25,4,"{'yellow': 12, 'orange': 14, 'red': 3, 'skyblue': 5}"
0,1480,20,150,0,1,0,40,25,4,"{'yellow': 14, 'orange': 16, 'red': 4, 'skyblue': 6}"
0,2040,20,150,0,1,0,43,25,4,"{'yellow': 15, 'orange': 18, 'red': 4, 'skyblue': 6}"
0,2760,20,160,0,2,0,47,25,4,"{'yellow': 17, 'orange': 19, 'red': 4, 'skyblue': 7}"
0,3910,20,310,0,4,0,51,25,5,"{'yellow': 18, 'orange': 21, 'red': 5, 'skyblue': 7}"
0,4910,20,340,0,5,0,54,25,6,"{'yellow': 19, 'orange': 22, 'red': 5, 'skyblue': 8}"
0,7060,20,570,0,7,0,60,25,5,"{'yellow': 21, 'orange': 24, 'red': 6, 'skyblue': 9}"
0,0,0,0,5,0,0,23,25,1,"{'yellow': 8, 'orange': 10, 'red': 3, 'skyblue': 2}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 10, 'orange': 11, 'red': 4, 'skyblue': 2}"
0,170,40,130,0,1,0,31,25,3,"{'yellow': 11, 'orange': 13, 'red': 4, 'skyblue': 3}"
0,450,40,140,0,1,0,34,25,4,"{'yellow': 12, 'orange': 14, 'red': 5, 'skyblue': 3}"
0,1180,20,140,0,1,0,40,25,4,"{'yellow': 14, 'orange': 16, 'red': 6, 'skyblue': 4}"
0,1690,20,150,0,1,0,43,25,4,"{'yellow': 15, 'orange': 18, 'red': 6, 'skyblue': 4}"
0,2200,20,150,0,2,0,47,25,4,"{'yellow': 17, 'orange': 19, 'red': 7, 'skyblue': 4}"
0,3100,20,220,0,2,0,51,25,5,"{'yellow': 18, 'orange': 21, 'red': 7, 'skyblue': 5}"
0,3520,20,270,0,4,0,54,25,6,"{'yellow': 19, 'orange': 22, 'red': 8, 'skyblue': 5}"
0,5340,20,340,0,5,0,60,25,6,"{'yellow': 21, 'orange': 24, 'red': 9, 'skyblue': 6}"
0,0,0,0,3,0,0,24,25,1,"{'yellow': 10, 'orange': 2, 'red': 2, 'skyblue': 10}"
0,0,0,0,1,0,0,26,25,1,"{'yellow': 11, 'orange': 2, 'red': 2, 'skyblue': 11}"
0,760,140,340,0,0,0,32,25,3,"{'yellow': 13, 'orange': 3, 'red': 3, 'skyblue': 13}"
0,1440,140,340,0,0,0,34,25,3,"{'yellow': 14, 'orange': 3, 'red': 3, 'skyblue': 14}"
0,2970,60,360,0,2,0,40,25,4,"{'yellow': 16, 'orange': 4, 'red': 4, 'skyblue': 16}"
0,4060,10,360,0,4,0,44,25,5,"{'yellow': 18, 'orange': 4, 'red': 4, 'skyblue': 18}"
0,4800,10,370,0,4,0,46,25,5,"{'yellow': 19, 'orange': 4, 'red': 4, 'skyblue': 19}"
0,8450,20,890,0,7,0,52,25,5,"{'yellow': 21, 'orange': 5, 'red': 5, 'skyblue': 21}"
0,9710,20,890,0,7,0,54,25,5,"{'yellow': 22, 'orange': 5, 'red': 5, 'skyblue': 22}"
0,14180,40,890,0,8,0,60,25,5,"{'yellow': 24, 'orange': 6, 'red': 6, 'skyblue': 24}"
0,0,0,0,5,0,0,23,25,1,"{'yellow': 10, 'orange': 2, 'red': 3, 'skyblue': 8}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 11, 'orange': 2, 'red': 4, 'skyblue': 10}"
0,280,140,140,0,0,0,31,25,2,"{'yellow': 13, 'orange': 3, 'red': 4, 'skyblue': 11}"
0,760,140,340,0,0,0,34,25,3,"{'yellow': 14, 'orange': 3, 'red': 5, 'skyblue': 12}"
0,2250,60,360,0,2,0,40,25,4,"{'yellow': 16, 'orange': 4, 'red': 6, 'skyblue': 14}"
0,3210,50,360,0,2,0,43,25,4,"{'yellow': 18, 'orange': 4, 'red': 6, 'skyblue': 15}"
0,4180,10,360,0,3,0,47,25,5,"{'yellow': 19, 'orange': 4, 'red': 7, 'skyblue': 17}"
0,5480,20,370,0,3,0,51,25,5,"{'yellow': 21, 'orange': 5, 'red': 7, 'skyblue': 18}"
0,6740,30,370,0,5,0,54,25,5,"{'yellow': 22, 'orange': 5, 'red': 8, 'skyblue': 19}"
0,11720,30,890,0,9,0,60,25,5,"{'yellow': 24, 'orange': 6, 'red': 9, 'skyblue': 21}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 10, 'orange': 2, 'red': 5, 'skyblue': 7}"
0,0,0,0,4,0,0,26,25,1,"{'yellow': 11, 'orange': 2, 'red': 5, 'skyblue': 8}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 13, 'orange': 3, 'red': 6, 'skyblue': 9}"
0,420,140,140,0,0,0,35,25,3,"{'yellow': 14, 'orange': 3, 'red': 7, 'skyblue': 11}"
0,1510,50,340,0,1,0,40,25,4,"{'yellow': 16, 'orange': 4, 'red': 8, 'skyblue': 12}"
0,2340,10,360,0,3,0,44,25,5,"{'yellow': 18, 'orange': 4, 'red': 9, 'skyblue': 13}"
0,3080,10,360,0,3,0,46,25,5,"{'yellow': 19, 'orange': 4, 'red': 9, 'skyblue': 14}"
0,4380,20,360,0,3,0,51,25,5,"{'yellow': 21, 'orange': 5, 'red': 10, 'skyblue': 15}"
0,6360,30,360,0,5,0,55,25,5,"{'yellow': 22, 'orange': 5, 'red': 11, 'skyblue': 17}"
0,8440,30,370,0,6,0,60,25,5,"{'yellow': 24, 'orange': 6, 'red': 12, 'skyblue': 18}"
0,0,0,0,7,0,0,24,25,1,"{'yellow': 10, 'orange': 2, 'red': 6, 'skyblue': 6}"
0,0,0,0,5,0,0,27,25,1,"{'yellow': 11, 'orange': 2, 'red': 7, 'skyblue': 7}"
0,0,0,0,1,0,0,32,25,3,"{'yellow': 13, 'orange': 3, 'red': 8, 'skyblue': 8}"
0,140,140,140,0,0,0,35,25,3,"{'yellow': 14, 'orange': 3, 'red': 9, 'skyblue': 9}"
0,820,40,200,0,1,0,40,25,4,"{'yellow': 16, 'orange': 4, 'red': 10, 'skyblue': 10}"
0,1620,10,350,0,3,0,44,25,5,"{'yellow': 18, 'orange': 4, 'red': 11, 'skyblue': 11}"
0,2360,10,360,0,3,0,47,25,5,"{'yellow': 19, 'orange': 4, 'red': 12, 'skyblue': 12}"
0,3820,20,360,0,5,0,52,25,5,"{'yellow': 21, 'orange': 5, 'red': 13, 'skyblue': 13}"
0,5270,30,360,0,5,0,55,25,5,"{'yellow': 22, 'orange': 5, 'red': 14, 'skyblue': 14}"
0,7460,30,360,0,4,0,60,25,5,"{'yellow': 24, 'orange': 6, 'red': 15, 'skyblue': 15}"
0,0,0,0,8,0,0,24,25,1,"{'yellow': 10, 'orange': 2, 'red': 7, 'skyblue': 5}"
0,0,0,0,7,0,0,26,25,1,"{'yellow': 11, 'orange': 2, 'red': 8, 'skyblue': 5}"
0,0,0,0,3,0,0,31,25,2,"{'yellow': 13, 'orange': 3, 'red': 9, 'skyblue': 6}"
0,0,0,0,1,0,0,35,25,4,"{'yellow': 14, 'orange': 3, 'red': 11, 'skyblue': 7}"
0,320,40,140,0,1,0,40,25,4,"{'yellow': 16, 'orange': 4, 'red': 12, 'skyblue': 8}"
0,920,10,150,0,2,0,44,25,5,"{'yellow': 18, 'orange': 4, 'red': 13, 'skyblue': 9}"
0,1260,10,340,0,2,0,46,25,5,"{'yellow': 19, 'orange': 4, 'red': 14, 'skyblue': 9}"
0,2580,20,360,0,3,0,51,25,5,"{'yellow': 21, 'orange': 5, 'red': 15, 'skyblue': 10}"
0,4170,20,360,0,5,0,55,25,5,"{'yellow': 22, 'orange': 5, 'red': 17, 'skyblue': 11}"
0,6370,30,360,0,4,0,60,25,5,"{'yellow': 24, 'orange': 6, 'red': 18, 'skyblue': 12}"
0,0,0,0,10,0,0,23,25,1,"{'yellow': 10, 'orange': 2, 'red': 8, 'skyblue': 3}"
0,0,0,0,8,0,0,27,25,1,"{'yellow': 11, 'orange': 2, 'red': 10, 'skyblue': 4}"
0,0,0,0,5,0,0,31,25,2,"{'yellow': 13, 'orange': 3, 'red': 11, 'skyblue': 4}"
0,0,0,0,3,0,0,34,25,4,"{'yellow': 14, 'orange': 3, 'red': 12, 'skyblue': 5}"
0,40,40,40,0,1,0,40,25,4,"{'yellow': 16, 'orange': 4, 'red': 14, 'skyblue': 6}"
0,380,90,150,0,1,0,43,25,4,"{'yellow': 18, 'orange': 4, 'red': 15, 'skyblue': 6}"
0,680,10,150,0,2,0,47,25,5,"{'yellow': 19, 'orange': 4, 'red': 17, 'skyblue': 7}"
0,1650,20,350,0,2,0,51,25,5,"{'yellow': 21, 'orange': 5, 'red': 18, 'skyblue': 7}"
0,2720,20,350,0,5,0,54,25,5,"{'yellow': 22, 'orange': 5, 'red': 19, 'skyblue': 8}"
0,5260,30,350,0,3,0,60,25,5,"{'yellow': 24, 'orange': 6, 'red': 21, 'skyblue': 9}"
0,0,0,0,11,0,0,24,25,1,"{'yellow': 10, 'orange': 2, 'red': 10, 'skyblue': 2}"
0,0,0,0,10,0,0,26,25,1,"{'yellow': 11, 'orange': 2, 'red': 11, 'skyblue': 2}"
0,0,0,0,6,0,0,32,25,5,"{'yellow': 13, 'orange': 3, 'red': 13, 'skyblue': 3}"
0,0,0,0,5,0,0,34,25,5,"{'yellow': 14, 'orange': 3, 'red': 14, 'skyblue': 3}"
0,0,0,0,1,0,0,40,25,4,"{'yellow': 16, 'orange': 4, 'red': 16, 'skyblue': 4}"
0,80,10,70,0,1,0,44,25,5,"{'yellow': 18, 'orange': 4, 'red': 18, 'skyblue': 4}"
0,180,10,90,0,2,0,46,25,5,"{'yellow': 19, 'orange': 4, 'red': 19, 'skyblue': 4}"
0,1050,20,150,0,2,0,52,25,5,"{'yellow': 21, 'orange': 5, 'red': 21, 'skyblue': 5}"
0,1660,20,250,0,4,0,54,25,5,"{'yellow': 22, 'orange': 5, 'red': 22, 'skyblue': 5}"
0,4180,30,350,0,3,0,60,25,4,"{'yellow': 24, 'orange': 6, 'red': 24, 'skyblue': 6}"
0,0,0,0,4,0,0,23,25,1,"{'yellow': 10, 'orange': 3, 'red': 2, 'skyblue': 8}"
0,0,0,0,0,0,0,27,25,1,"{'yellow': 11, 'orange': 4, 'red': 2, 'skyblue': 10}"
0,420,140,140,0,0,0,31,25,2,"{'yellow': 13, 'orange': 4, 'red': 3, 'skyblue': 11}"
0,970,60,340,0,1,0,34,25,4,"{'yellow': 14, 'orange': 5, 'red': 3, 'skyblue': 12}"
0,2560,60,360,0,2,0,40,25,4,"{'yellow': 16, 'orange': 6, 'red': 4, 'skyblue': 14}"
0,3500,50,360,0,2,0,43,25,4,"{'yellow': 18, 'orange': 6, 'red': 4, 'skyblue': 15}"
0,4680,10,370,0,3,0,47,25,5,"{'yellow': 19, 'orange': 7, 'red': 4, 'skyblue': 17}"
0,5970,20,570,0,4,0,51,25,5,"{'yellow': 21, 'orange': 7, 'red': 5, 'skyblue': 18}"
0,7280,30,570,0,6,0,54,25,5,"{'yellow': 22, 'orange': 8, 'red': 5, 'skyblue': 19}"
0,12560,30,890,0,8,0,60,25,5,"{'yellow': 24, 'orange': 9, 'red': 6, 'skyblue': 21}"
0,0,0,0,5,0,0,23,25,1,"{'yellow': 10, 'orange': 3, 'red': 3, 'skyblue': 7}"
0,0,0,0,2,0,0,27,25,1,"{'yellow': 11, 'orange': 4, 'red': 4, 'skyblue': 8}"
0,140,140,140,0,0,0,30,25,2,"{'yellow': 13, 'orange': 4, 'red': 4, 'skyblue': 9}"
0,630,60,150,0,1,0,35,25,4,"{'yellow': 14, 'orange': 5, 'red': 5, 'skyblue': 11}"
0,1810,50,340,0,1,0,40,25,4,"{'yellow': 16, 'orange': 6, 'red': 6, 'skyblue': 12}"
0,2790,50,360,0,2,0,43,25,4,"{'yellow': 18, 'orange': 6, 'red': 6, 'skyblue': 13}"
0,3570,10,360,0,3,0,47,25,5,"{'yellow': 19, 'orange': 7, 'red': 7, 'skyblue': 14}"
0,4620,10,360,0,4,0,50,25,5,"{'yellow': 21, 'orange': 7, 'red': 7, 'skyblue': 15}"
0,5930,30,370,0,4,0,55,25,5,"{'yellow': 22, 'orange': 8, 'red': 8, 'skyblue': 17}"
0,9570,30,890,0,7,0,60,25,5,"{'yellow': 24, 'orange': 9, 'red': 9, 'skyblue': 18}"
0,0,0,0,6,0,0,24,25,1,"{'yellow': 10, 'orange': 3, 'red': 5, 'skyblue': 6}"
0,0,0,0,3,0,0,27,25,1,"{'yellow': 11, 'orange': 4, 'red': 5, 'skyblue': 7}"
0,0,0,0,0,0,0,31,25,2,"{'yellow': 13, 'orange': 4, 'red': 6, 'skyblue': 8}"
0,340,60,140,0,1,0,35,25,4,"{'yellow': 14, 'orange': 5, 'red': 7, 'skyblue': 9}"
0,1120,50,200,0,1,0,40,25,4,"{'yellow': 16, 'orange': 6, 'red': 8, 'skyblue': 10}"
0,1900,10,360,0,3,0,44,25,5,"{'yellow': 18, 'orange': 6, 'red': 9, 'skyblue': 11}"
0,2840,10,360,0,3,0,47,25,5,"{'yellow': 19, 'orange': 7, 'red': 9, 'skyblue': 12}"
0,3920,20,360,0,4,0,51,25,5,"{'yellow': 21, 'orange': 7, 'red': 10, 'skyblue': 13}"
0,4810,30,360,0,4,0,55,25,5,"{'yellow': 22, 'orange': 8, 'red': 11, 'skyblue': 14}"
0,6820,30,370,0,4,0,60,25,6,"{'yellow': 24, 'orange': 9, 'red': 12, 'skyblue': 15}"
0,0,0,0,7,0,0,24,25,1,"{'yellow': 10, 'orange': 3, 'red': 6, 'skyblue': 5}"
